Collection,FileName,Xpath,Values
ECL,100266.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100266.xml,/resource/relatedIdentifiers/relatedIdentifier,10.1130/G34509.1
ECL,100266.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100266.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsCitedBy
ECL,100266.xml,/resource/descriptions/description,Whole-rock major and trace element results for Neogene mafic lavas erupted on the Puna plateau, central Andes.
ECL,100266.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100266.xml,/resource/descriptions/description,delamination magmatism
ECL,100266.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100266.xml,/resource/geoLocations/geoLocation/geoLocationBox,-26.8589 -68.206983 -24.2364 -66.396733
ECL,100266.xml,/resource/geoLocations/geoLocation/geoLocationPlace,central Andes, Puna plateau, Argentina
ECL,100268.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100268.xml,/resource/identifier,10.1594/IEDA/100268
ECL,100268.xml,/resource/identifier/@identifierType,DOI
ECL,100268.xml,/resource/creators/creator/creatorName,Eissenstat, David
ECL,100268.xml,/resource/creators/creator/creatorName,Wubbles, Jane
ECL,100268.xml,/resource/creators/creator/creatorName,Adams, Tom
ECL,100268.xml,/resource/creators/creator/creatorName,Osborne, J.
ECL,100268.xml,/resource/titles/title,Susquehanna Shale Hills Critical Zone Observatory Tree Survey (2008)
ECL,100268.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100268.xml,/resource/publicationYear,2013
ECL,100268.xml,/resource/subjects/subject,Other
ECL,100268.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100268.xml,/resource/dates/date,2013-06-01
ECL,100268.xml,/resource/dates/date/@dateType,Available
ECL,100268.xml,/resource/language,eng
ECL,100268.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100268.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=635
ECL,100268.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100268.xml,/resource/formats/format,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
ECL,100268.xml,/resource/version,1.0
ECL,100268.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100268.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100268.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100268.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100268.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100268.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100268.xml,/resource/relatedIdentifiers/relatedIdentifier,10.1371/journal.pone.0058704
ECL,100268.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100268.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsCitedBy
ECL,100268.xml,/resource/descriptions/description,Trees in the Shale Hills watershed were originally surveyed in 2008 , with the addition of a sample of tree height data and updated diameter measurements in 2010. Tree survey data includes an assigned tree number with associated data including species, diameter, height (when available), and GPS coordinates.
ECL,100268.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100268.xml,/resource/descriptions/description,trees, species, height, diameter, survey
ECL,100268.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100268.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Susquehanna Shale Hills, Pennsylvania
ECL,100269.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100269.xml,/resource/identifier,10.1594/IEDA/100269
ECL,100269.xml,/resource/identifier/@identifierType,DOI
ECL,100269.xml,/resource/creators/creator/creatorName,Blackburn, Terrence J.
ECL,100269.xml,/resource/creators/creator/creatorName,McLean, Noah M.
ECL,100269.xml,/resource/creators/creator/nameIdentifier,61
ECL,100269.xml,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,GeoPass
ECL,100269.xml,/resource/creators/creator/creatorName,Bowring, Samuel A.
ECL,100269.xml,/resource/creators/creator/nameIdentifier,108
ECL,100269.xml,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,GeoPass
ECL,100269.xml,/resource/titles/title,Blackburn et al. CAMP - 2013-04-17
ECL,100269.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100269.xml,/resource/publicationYear,2013
ECL,100269.xml,/resource/subjects/subject,Geochronology
ECL,100269.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100269.xml,/resource/subjects/subject,SampleInfo
ECL,100269.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100269.xml,/resource/dates/date,2013-06-01
ECL,100269.xml,/resource/dates/date/@dateType,Available
ECL,100269.xml,/resource/language,eng
ECL,100269.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100269.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=643
ECL,100269.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100269.xml,/resource/formats/format,application/vnd.ms-excel
ECL,100269.xml,/resource/formats/format,text/xml
ECL,100269.xml,/resource/version,1.0
ECL,100269.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100269.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100269.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100269.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100269.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100269.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100269.xml,/resource/relatedIdentifiers/relatedIdentifier,10.1126/science.1234204
ECL,100269.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100269.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsCitedBy
ECL,100269.xml,/resource/descriptions/description,This dataset represents zircon U-Pb geochronologic data for Central Atlantic Magmatic Province (CAMP) magmatism from seven sites in eastern North America and one in Morocco. These data provide (i) a precise determination of the onset and duration of CAMP magmatism and (ii) a test of the reliability of the astronomical time scale in order to provide a high-precision age model for the CAMP - end Triassic extinction interval.
ECL,100269.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100269.xml,/resource/descriptions/description,U-Pb geochronology, astrochronology, mass extinctions, large igneous provinces
ECL,100269.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100269.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Newark Basin, Argana Basin, Fundy Basin, Deep River Basin
ECL,100270.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100270.xml,/resource/identifier,10.1594/IEDA/100270
ECL,100270.xml,/resource/identifier/@identifierType,DOI
ECL,100270.xml,/resource/creators/creator/creatorName,Cottrell, Elizabeth
ECL,100270.xml,/resource/creators/creator/nameIdentifier,212
ECL,100270.xml,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,GeoPass
ECL,100270.xml,/resource/creators/creator/creatorName,Kelley, Katherine A.
ECL,100270.xml,/resource/creators/creator/nameIdentifier,150
ECL,100270.xml,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,GeoPass
ECL,100270.xml,/resource/titles/title,Analytical geochemistry from &quot;The oxidation state of Fe in MORB glasses and the oxygen fugacity of the upper mantle&quot;
ECL,100270.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100270.xml,/resource/publicationYear,2013
ECL,100270.xml,/resource/subjects/subject,Chemistry:Rock
ECL,100270.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100270.xml,/resource/dates/date,2013-06-01
ECL,100270.xml,/resource/dates/date/@dateType,Available
ECL,100270.xml,/resource/language,eng
ECL,100270.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100270.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=645
ECL,100270.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100270.xml,/resource/formats/format,application/vnd.ms-excel
ECL,100270.xml,/resource/version,1.0
ECL,100270.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100270.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100270.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100270.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100270.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100270.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100270.xml,/resource/relatedIdentifiers/relatedIdentifier,10.1016/j.epsl.2011.03.014
ECL,100270.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100270.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsCitedBy
ECL,100270.xml,/resource/descriptions/description,Data tables from 'The oxidation state of Fe in MORB glasses and the oxygen fugacity of the upper mantle' including Wet-chemical results (micro-colorimetry) compared to Mssbauer/XANES results; Physical and analytical data for samples in this study; Complete physical, microprobe, FTIR, and XANES data for samples in this study and their sources; and Modeled primary melt compositions of MORB with olivine only on the liquidus (measured MgO of glass > 8.5 wt%).
ECL,100270.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100270.xml,/resource/descriptions/description,oxygen fugacity, oxidation state, MORB, mantle, iron, XANES, Ridge related
ECL,100270.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100270.xml,/resource/geoLocations/geoLocation/geoLocationBox,-58.65 -130.41 71.89 124
ECL,100271.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100271.xml,/resource/identifier,10.1594/IEDA/100271
ECL,100271.xml,/resource/identifier/@identifierType,DOI
ECL,100271.xml,/resource/creators/creator/creatorName,Clague, David
ECL,100271.xml,/resource/creators/creator/creatorName,Dreyer, Brian M.
ECL,100271.xml,/resource/creators/creator/creatorName,Paduan, Jennifer B.
ECL,100271.xml,/resource/creators/creator/nameIdentifier,899
ECL,100271.xml,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,GeoPass
ECL,100271.xml,/resource/creators/creator/creatorName,Martin, Julie F.
ECL,100271.xml,/resource/creators/creator/creatorName,Chadwick, William W.
ECL,100271.xml,/resource/creators/creator/creatorName,Caress, David W.
ECL,100271.xml,/resource/creators/creator/creatorName,Portner, Ryan A.
ECL,100271.xml,/resource/creators/creator/creatorName,Guilderson, Thomas P.
ECL,100271.xml,/resource/creators/creator/creatorName,McGann, Mary L.
ECL,100271.xml,/resource/creators/creator/creatorName,Thomas, Hans
ECL,100271.xml,/resource/creators/creator/creatorName,Butterfield, David A.
ECL,100271.xml,/resource/creators/creator/creatorName,Embley, Robert W.
ECL,100271.xml,/resource/titles/title,Glass compositions for Axial Seamount samples
ECL,100271.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100271.xml,/resource/publicationYear,2013
ECL,100271.xml,/resource/subjects/subject,Chemistry:Rock
ECL,100271.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100271.xml,/resource/subjects/subject,Petrography
ECL,100271.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100271.xml,/resource/subjects/subject,Petrology
ECL,100271.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100271.xml,/resource/dates/date,2013-12-31
ECL,100271.xml,/resource/dates/date/@dateType,Available
ECL,100271.xml,/resource/language,eng
ECL,100271.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100271.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=647
ECL,100271.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100271.xml,/resource/formats/format,application/vnd.ms-excel
ECL,100271.xml,/resource/version,1.0
ECL,100271.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100271.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100271.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100271.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100271.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100271.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100271.xml,/resource/descriptions/description,***There is a newer version of this file that updates the Primary Method Metadata tab.*** Major element compositions of glass from lava samples from Axial Seamount, Juan de Fuca Ridge, determined by electron microprobe. Samples were collected between 2005 and 2011 by ROVs and wax-tipped rock corer. The data were used in conjunction with high-resolution AUV bathymetry, ROV observations, and age dating of foraminifera in sediment cores to develop a geologic history of Axial Seamount.
ECL,100271.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100271.xml,/resource/descriptions/description,spreading center, seamount, submarine volcano, basaltic glass, Ridge related
ECL,100271.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100271.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Axial Seamount, Axial Volcano, Juan de Fuca Ridge, Pacific Ocean
ECL,100272.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100272.xml,/resource/identifier,10.1594/IEDA/100272
ECL,100272.xml,/resource/identifier/@identifierType,DOI
ECL,100272.xml,/resource/creators/creator/creatorName,Friedrich, Ronny
ECL,100272.xml,/resource/creators/creator/creatorName,Schlosser, Peter
ECL,100272.xml,/resource/titles/title,Data Report Stable Isotope Analysis: NBP0702
ECL,100272.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100272.xml,/resource/publicationYear,2013
ECL,100272.xml,/resource/subjects/subject,Chemistry:Fluid
ECL,100272.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100272.xml,/resource/dates/date,2013-07-01
ECL,100272.xml,/resource/dates/date/@dateType,Available
ECL,100272.xml,/resource/language,eng
ECL,100272.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100272.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=648
ECL,100272.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100272.xml,/resource/formats/format,application/pdf
ECL,100272.xml,/resource/version,1.0
